RUN,TestCase,CASO,FIGURA,Persona,PARENTESCO,RIESGO,EDAD,Sexo,nombre,er_apellido,do_apellido,fnacimiento,RFC,ocupacion,actividad,origen_de_recursos,estado_civil,cp,calle_y_numero,pep,ZONA,Estado,Plan,DNI,consecutivo,nuevo dni 
1,1006,1006,,Fisica,Dependiente,,44,Hombre,PABLO,CARBAJAL,FUENTES,10/01/1980,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,AMF A,PABCARFUE19800110H01,3258,PABCARFUE19800110H01
1,1007,1007,Titular,Fisica,Titular,,55,Mujer,GRACIA,MACHADO,PALOMO,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,21000,EL BARRO,N,NOE,Baja California,AMF A,GRAMACPAL19690110M01,3259,GRAMACPAL19690110M01
1,1007,1007,,Fisica,Dependiente,,62,Hombre,PACO,PRICE,BAHENA,10/01/1962,,ABOGADO,OTROS,OTROS,Soltero/a,21000,EL BARRO,N,NOE,Baja California,AMF A,PACPRIBAH19620110H01,3260,PACPRIBAH19620110H01
1,1008,1008,Titular,Fisica,Titular,,56,Mujer,INES,MASON,MONZON,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,INEMASMON19680110M01,3261,INEMASMON19680110M01
1,1008,1008,,Fisica,Dependiente,,23,Hombre,PACO,RICHARDS,MELGAR,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,PACRICMEL20010110H01,3262,PACRICMEL20010110H01
1,1009,1009,Titular,Fisica,Titular,,57,Mujer,ISABEL,MENDOZA,JACKSON,10/01/1967,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,AMF A,ISAMENJAC19670110M01,3263,ISAMENJAC19670110M01
1,1009,1009,,Fisica,Dependiente,,54,Hombre,PACO,LERMA,ACEVEDO,10/01/1970,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,AMF A,PACLERACE19700110H01,3264,PACLERACE19700110H01
1,1009,1009,,Fisica,Dependiente,,52,Mujer,JAVIERA,HERNANDEZ,MORA,10/01/1972,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,AMF A,JAVHERMOR19720110M01,3265,JAVHERMOR19720110M01
1,1010,1010,Titular,Fisica,Titular,,58,Mujer,JUANA,MONTERROSO,GRAJEDA,10/01/1966,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,JUAMONGRA19660110M01,3266,JUAMONGRA19660110M01
1,1010,1010,,Fisica,Dependiente,,50,Hombre,PACO,GALLEGO,LEOS,10/01/1974,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,PACGALLEO19740110H01,3267,PACGALLEO19740110H01
1,1010,1010,,Fisica,Dependiente,,15,Hombre,PACO,ALEXANDER,BOCANEGRA,10/01/2009,,ESTUDIANTE,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,PACALEBOC20090110H01,3268,PACALEBOC20090110H01
1,1010,1010,,Fisica,Dependiente,,38,Mujer,JUANITA,ALAMO,GALAVIZ,10/01/1986,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,JUAALAGAL19860110M01,3269,JUAALAGAL19860110M01
1,1010,1010,,Fisica,Dependiente,,10,Mujer,JULIA,DELRIO,ABREGO,10/01/2014,,ESTUDIANTE,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,JULDELABR20140110M01,3270,JULDELABR20140110M01
1,1010,1010,,Fisica,Dependiente,,24,Mujer,JULIANA,OLSON,OLIVERA,10/01/2000,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,JULOLSOLI20000110M01,3271,JULOLSOLI20000110M01
1,1010,1010,,Fisica,Hijo(a),,29,Mujer,KATIA,ASTUDILLO,CERVANTEZ,10/01/1995,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,AMF A,KATASTCER19950110M01,3272,KATASTCER19950110M01
1,1011,1011,Titular,Fisica,Titular,,59,Hombre,PACO,NARVAEZ,STEWART,10/01/1965,,ABOGADO,OTROS,OTROS,Soltero/a,21000,EL BARRO,N,NOE,Baja California,AMF A,PACNARSTE19650110H01,3273,PACNARSTE19650110H01
1,1011,1011,,Fisica,Dependiente,,55,Hombre,PANCHO,MACHUCA,ALDANA,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,21000,EL BARRO,N,NOE,Baja California,AMF A,PANMACALD19690110H01,3274,PANMACALD19690110H01
1,1012,1012,Titular,Fisica,Titular,,60,Hombre,PANCHO,ORDONEZ,NORIEGA,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,AMF A,PANORDNOR19640110H01,3275,PANORDNOR19640110H01
1,1012,1012,,Fisica,Dependiente,,54,Hombre,PANCHO,LEVARIO,CISNEROS,10/01/1970,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,AMF A,PANLEVCIS19700110H01,3276,PANLEVCIS19700110H01
1,1013,1013,Titular,Fisica,Titular,,61,Mujer,LANA,PELAEZ,CANCINO,10/01/1963,,ABOGADO,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,AMF A,LANPELCAN19630110M01,3277,LANPELCAN19630110M01
1,1013,1013,,Fisica,Dependiente,,46,Hombre,PANCHO,CORPUS,BERRY,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,AMF A,PANCORBER19780110H01,3278,PANCORBER19780110H01
1,1014,1014,Titular,Fisica,Titular,,60,Mujer,LAURA,ORDUNA,LORENZO,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,LAUORDLOR19640110M01,3279,LAUORDLOR19640110M01
1,1014,1014,,Fisica,Dependiente,,20,Hombre,PANCHO,PEGUERO,ONOFRE,10/01/2004,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PANPEGONO20040110H01,3280,PANPEGONO20040110H01
1,1015,1015,Titular,Fisica,Titular,,60,Mujer,LEA,ORDUNO,JAVIER,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,LEAORDJAV19640110M01,3281,LEAORDJAV19640110M01
1,1015,1015,,Fisica,Dependiente,,54,Hombre,PANCHO,LEVY,MENESES,10/01/1970,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,PANLEVMEN19700110H01,3282,PANLEVMEN19700110H01
1,1015,1015,,Fisica,Dependiente,,42,Mujer,LINDA,BOLIVAR,HUIZAR,10/01/1982,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,LINBOLHUI19820110M01,3283,LINBOLHUI19820110M01
1,1015,1015,,Fisica,Dependiente,,55,Mujer,LOLA,MACIAS,LUIS,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,LOLMACLUI19690110M01,3284,LOLMACLUI19690110M01
1,1015,1015,,Fisica,Dependiente,,47,Mujer,LORENA,DEHERRERA,ALEXANDER,10/01/1977,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,LORDEHALE19770110M01,3285,LORDEHALE19770110M01
1,1015,1015,,Fisica,Dependiente,,62,Mujer,LUISA,PRIETO,GASPAR,10/01/1962,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,LUIPRIGAS19620110M01,3286,LUIPRIGAS19620110M01
1,1015,1015,,Fisica,Dependiente,,23,Mujer,LUZ,LLANOS,BUENROSTRO,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,LUZLLABUE20010110M01,3287,LUZLLABUE20010110M01
1,1016,1016,Titular,Fisica,Titular,,35,Mujer,MARCELA,BEAS,ARCE,10/01/1989,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,MARBEAARC19890110M01,3288,MARBEAARC19890110M01
1,1016,1016,,Fisica,Dependiente,,58,Hombre,PEDRO,MONTES,HOPKINS,10/01/1966,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEDMONHOP19660110H01,3289,PEDMONHOP19660110H01
1,1017,1017,Titular,Fisica,Titular,,60,Mujer,MARGARITA,ORELLANA,GALARZA,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,MAROREGAL19640110M01,3290,MAROREGAL19640110M01
1,1017,1017,,Fisica,Dependiente,,29,Hombre,PEDRO,GUIDO,DUBON,10/01/1995,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEDGUIDUB19950110H01,3291,PEDGUIDUB19950110H01
1,1018,1018,Titular,Fisica,Titular,,47,Mujer,MARIA,DEHOYOS,ARMENDARIZ,10/01/1977,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,MARDEHARM19770110M01,3292,MARDEHARM19770110M01
1,1018,1018,,Fisica,Dependiente,,59,Hombre,PEDRO,NATAL,VALDERRAMA,10/01/1965,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEDNATVAL19650110H01,3293,PEDNATVAL19650110H01
1,1019,1019,Titular,Fisica,Titular,,46,Mujer,MARINELA,CORRAL,CINTRON,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,MARCORCIN19780110M01,3294,MARCORCIN19780110M01
1,1019,1019,,Fisica,Dependiente,,55,Hombre,PEDRO,MACIEL,LEONARDO,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEDMACLEO19690110H01,3295,PEDMACLEO19690110H01
1,1020,1020,Titular,Fisica,Titular,,32,Mujer,MARISOL,WEBER,BANUELOS,10/01/1992,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,MARWEBBAN19920110M01,3296,MARWEBBAN19920110M01
1,1020,1020,,Fisica,Dependiente,,37,Hombre,PEDRO,MADERO,DENNIS,10/01/1987,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEDMADDEN19870110H01,3297,PEDMADDEN19870110H01
1,1021,1021,Titular,Fisica,Titular,,38,Mujer,MARTA,ALANIS,ELIZALDE,10/01/1986,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,MARALAELI19860110M01,3298,MARALAELI19860110M01
1,1021,1021,,Fisica,Dependiente,,23,Hombre,PEDRO,GILBERT,ARRIOLA,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,PEDGILARR20010110H01,3299,PEDGILARR20010110H01
1,1022,1022,Titular,Fisica,Titular,,42,Mujer,MAYA,BONET,BATISTA,10/01/1982,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,MAYBONBAT19820110M01,3300,MAYBONBAT19820110M01
1,1022,1022,,Fisica,Dependiente,,45,Hombre,PEPE,CHAIDEZ,TALAMANTEZ,10/01/1979,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEPCHATAL19790110H01,3301,PEPCHATAL19790110H01
1,1023,1023,Titular,Fisica,Titular,,38,Mujer,MERCEDES,ALANIZ,APONTE,10/01/1986,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,MERALAAPO19860110M01,3302,MERALAAPO19860110M01
1,1023,1023,,Fisica,Dependiente,,55,Hombre,PEPE,MADERA,RAYMUNDO,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEPMADRAY19690110H01,3303,PEPMADRAY19690110H01
1,1024,1024,Titular,Fisica,Titular,,53,Mujer,MIRANDA,JENNINGS,ESTRELLA,10/01/1971,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,MIRJENEST19710110M01,3304,MIRJENEST19710110M01
1,1024,1024,,Fisica,Dependiente,,50,Hombre,PEPE,GALLEGOS,CANEZ,10/01/1974,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEPGALCAN19740110H01,3305,PEPGALCAN19740110H01
1,1024,1024,,Fisica,Dependiente,,32,Hombre,PEPE,MEMBRENO,LATORRE,10/01/1992,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEPMEMLAT19920110H01,3306,PEPMEMLAT19920110H01
1,1024,1024,,Fisica,Dependiente,,20,Hombre,PEPE,TOBIAS,OBRIEN,10/01/2004,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEPTOBOBR20040110H01,3307,PEPTOBOBR20040110H01
1,1024,1024,,Fisica,Dependiente,,23,Hombre,PEPE,GABALDON,MOREJON,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PEPGABMOR20010110H01,3308,PEPGABMOR20010110H01
1,1024,1024,,Fisica,Dependiente,,60,Hombre,RAFAEL,ORNELAS,RODGERS,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAFORNROD19640110H01,3309,RAFORNROD19640110H01
1,1024,1024,,Fisica,Dependiente,,62,Hombre,RAFAEL,PROVENCIO,FLEMING,10/01/1962,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAFPROFLE19620110H01,3310,RAFPROFLE19620110H01
1,1025,1025,Titular,Fisica,Titular,,60,Mujer,NADIA,ORONA,ZELAYA,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,NADOROZEL19640110M01,3311,NADOROZEL19640110M01
1,1025,1025,,Fisica,Dependiente,,62,Hombre,RAFAEL,PRUNEDA,DIAL,10/01/1962,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAFPRUDIA19620110H01,3312,RAFPRUDIA19620110H01
1,1026,1026,Titular,Fisica,Titular,,56,Mujer,NATALIA,MATA,DEHOYOS,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,NATMATDEH19680110M01,3313,NATMATDEH19680110M01
1,1026,1026,,Fisica,Dependiente,,52,Hombre,RAFAEL,HERRERA,LORA,10/01/1972,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,RAFHERLOR19720110H01,3314,RAFHERLOR19720110H01
1,1027,1027,Titular,Fisica,Titular,,50,Mujer,NINA,GALLO,ALCANTAR,10/01/1974,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,NINGALALC19740110M01,3315,NINGALALC19740110M01
1,1027,1027,,Fisica,Dependiente,,62,Hombre,RAFAEL,PUEBLA,FREIRE,10/01/1962,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAFPUEFRE19620110H01,3316,RAFPUEFRE19620110H01
1,1028,1028,Titular,Fisica,Titular,,59,Mujer,OLIVIA,NATIVIDAD,SOLIZ,10/01/1965,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,OLINATSOL19650110M01,3317,OLINATSOL19650110M01
1,1028,1028,,Fisica,Dependiente,,60,Hombre,RAFAEL,OROPEZA,NEIRA,10/01/1964,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAFORONEI19640110H01,3318,RAFORONEI19640110H01
1,1029,1029,Titular,Fisica,Titular,,33,Mujer,PALOMA,OYOLA,TALAMANTES,10/01/1991,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,PALOYOTAL19910110M01,3319,PALOYOTAL19910110M01
1,1029,1029,,Fisica,Dependiente,,56,Hombre,RAIMUNDO,MATAMOROS,ALVARENGA,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,RAIMATALV19680110H01,3320,RAIMATALV19680110H01
1,1030,1030,Titular,Fisica,Titular,,47,Mujer,PAMELA,DEJESUS,GIRON,10/01/1977,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PAMDEJGIR19770110M01,3321,PAMDEJGIR19770110M01
1,1030,1030,,Fisica,Dependiente,,38,Hombre,RAIMUNDO,ALARCON,BARNETT,10/01/1986,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAIALABAR19860110H01,3322,RAIALABAR19860110H01
1,1031,1031,Titular,Fisica,Titular,,41,Mujer,PATRICIA,BARRETT,PUENTE,10/01/1983,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,PATBARPUE19830110M01,3323,PATBARPUE19830110M01
1,1031,1031,,Fisica,Dependiente,,21,Hombre,RAIMUNDO,WELLS,GUIDO,10/01/2003,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAIWELGUI20030110H01,3324,RAIWELGUI20030110H01
1,1032,1032,Titular,Fisica,Titular,,55,Mujer,PILAR,MADERO,COLUNGA,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,PILMADCOL19690110M01,3325,PILMADCOL19690110M01
1,1032,1032,,Fisica,Dependiente,,48,Hombre,RAIMUNDO,DOMINGUEZ,CLAUDIO,10/01/1976,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,RAIDOMCLA19760110H01,3326,RAIDOMCLA19760110H01
1,1033,1033,Titular,Fisica,Titular,,54,Mujer,RAQUEL,LEWIS,FLOREZ,10/01/1970,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAQLEWFLO19700110M01,3327,RAQLEWFLO19700110M01
1,1033,1033,,Fisica,Dependiente,,45,Hombre,RAIMUNDO,CHAIREZ,HIGAREDA,10/01/1979,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAICHAHIG19790110H01,3328,RAICHAHIG19790110H01
1,1034,1034,Titular,Fisica,Titular,,37,Mujer,REBECA,POTTER,ROA,10/01/1987,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,REBPOTROA19870110M01,3329,REBPOTROA19870110M01
1,1034,1034,,Fisica,Dependiente,,32,Hombre,RAIMUNDO,GALEANA,COTTO,10/01/1992,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,RAIGALCOT19920110H01,3330,RAIGALCOT19920110H01
1,1035,1035,Titular,Fisica,Titular,,52,Mujer,REYNA,HICKS,QUINONEZ,10/01/1972,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,REYHICQUI19720110M01,3331,REYHICQUI19720110M01
1,1035,1035,,Fisica,Dependiente,,50,Hombre,RAMIRO,GALVAN,JACOME,10/01/1974,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAMGALJAC19740110H01,3332,RAMGALJAC19740110H01
1,1036,1036,Titular,Fisica,Titular,,62,Mujer,ROBERTA,PUENTE,LUNG,10/01/1962,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,ROBPUELUN19620110M01,3333,ROBPUELUN19620110M01
1,1036,1036,,Fisica,Dependiente,,58,Hombre,RAMIRO,MONTESDEOCA,ARVIZU,10/01/1966,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,RAMMONARV19660110H01,3334,RAMMONARV19660110H01
1,1037,1037,Titular,Fisica,Titular,,53,Mujer,ROSA,JENSEN,LAGUNA,10/01/1971,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,ROSJENLAG19710110M01,3335,ROSJENLAG19710110M01
1,1037,1037,,Fisica,Dependiente,,29,Hombre,RAMIRO,PRUNEDA,OROPEZA,10/01/1995,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,RAMPRUORO19950110H01,3336,RAMPRUORO19950110H01
1,1038,1038,Titular,Fisica,Titular,,59,Mujer,RUT,NAVA,CACERES,10/01/1965,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RUTNAVCAC19650110M01,3337,RUTNAVCAC19650110M01
1,1038,1038,,Fisica,Dependiente,,26,Hombre,RAMIRO,ROCA,BARRETT,10/01/1998,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAMROCBAR19980110H01,3338,RAMROCBAR19980110H01
1,1039,1039,Titular,Fisica,Titular,,36,Mujer,SABRINA,FEDERICO,NEVAREZ,10/01/1988,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,SABFEDNEV19880110M01,3339,SABFEDNEV19880110M01
1,1039,1039,,Fisica,Dependiente,,53,Hombre,RAMIRO,JEREZ,DISLA,10/01/1971,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAMJERDIS19710110H01,3340,RAMJERDIS19710110H01
1,1040,1040,Titular,Fisica,Titular,,36,Mujer,SARA,ALEJOS,MOREIRA,10/01/1988,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,SARALEMOR19880110M01,3341,SARALEMOR19880110M01
1,1040,1040,,Fisica,Dependiente,,29,Hombre,RAMIRO,MENDIVIL,MURO,10/01/1995,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,RAMMENMUR19950110H01,3342,RAMMENMUR19950110H01
1,1041,1041,Titular,Fisica,Titular,,41,Mujer,SELENA,BARRIENTES,FRIAS,10/01/1983,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,SELBARFRI19830110M01,3343,SELBARFRI19830110M01
1,1041,1041,,Fisica,Dependiente,,35,Hombre,RAMON,SERRA,GIMENEZ,10/01/1989,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,RAMSERGIM19890110H01,3344,RAMSERGIM19890110H01
1,1042,1042,Titular,Fisica,Titular,,49,Mujer,SERENA,EVANS,COBOS,10/01/1975,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,SEREVACOB19750110M01,3345,SEREVACOB19750110M01
1,1042,1042,,Fisica,Dependiente,,61,Hombre,RAMON,PELAYO,ARAMBULA,10/01/1963,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,PRACTICO TOTAL,RAMPELARA19630110H01,3346,RAMPELARA19630110H01
1,1043,1043,Titular,Fisica,Titular,,64,Mujer,SHAKIRA,RONDON,LARIOS,10/01/1960,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,SHARONLAR19600110M01,3347,SHARONLAR19600110M01
1,1043,1043,,Fisica,Dependiente,,21,Hombre,RAMON,FRAGOSO,PRUNEDA,10/01/2003,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,RAMFRAPRU20030110H01,3348,RAMFRAPRU20030110H01
1,1043,1043,,Fisica,Dependiente,,54,Mujer,SOCORRO,LEYBA,ONEILL,10/01/1970,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,SOCLEYONE19700110M01,3349,SOCLEYONE19700110M01
1,1043,1043,,Fisica,Dependiente,,58,Hombre,RAMON,MONTESINOS,BECK,10/01/1966,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,RAMMONBEC19660110H01,3350,RAMMONBEC19660110H01
1,1043,1043,,Fisica,Dependiente,,51,Hombre,RAMON,GREEN,ORDUNA,10/01/1973,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,RAMGREORD19730110H01,3351,RAMGREORD19730110H01
1,1043,1043,,Fisica,Dependiente,,53,Hombre,RAMON,JIMENES,REDONDO,10/01/1971,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,RAMJIMRED19710110H01,3352,RAMJIMRED19710110H01
